question_id;db_id;question;predicted_sql;latency_seconds;llm_model;embedding_model;method;timestamp
186;singer;Show distinct names of singers that have songs with sales more than 300000 .;SELECT DISTINCT Name FROM singer WHERE Singer_ID IN (SELECT Singer_ID FROM song WHERE Sales > 300000);12.253;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:05.965183
187;singer;what are the different names of the singers that have sales more than 300000 ?;SELECT DISTINCT Name FROM singer WHERE Sales > 300000;0.7435;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:06.708698
188;singer;Show the names of singers that have more than one song .;SELECT DISTINCT Name FROM singer WHERE Singer_ID IN (SELECT DISTINCT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1);14.708;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:08.180504
189;singer;What are the names of the singers that have more than one songs ?;SELECT DISTINCT Name FROM singer WHERE Singer_ID IN (SELECT DISTINCT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1);14.926;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:09.673060
190;singer;Show the names of singers and the total sales of their songs .;SELECT s.Name, SUM(s.Sales) AS Total_Sales FROM singer AS s JOIN song AS t ON s.Singer_ID = t.Singer_ID GROUP BY s.Name ORDER BY Total_Sales DESC;21.435;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:11.816516
191;singer;For each singer name , what is the total sales for their songs ?;SELECT s.Name, SUM(s.Sales) AS Total_Sales FROM singer AS s JOIN song AS g ON s.Singer_ID = g.Singer_ID GROUP BY s.Name;24.309;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:14.248450
192;singer;List the name of singers that do not have any song .;SELECT DISTINCT Name FROM singer WHERE Singer_ID NOT IN (SELECT DISTINCT Singer_ID FROM song);14.774;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:15.725837
193;singer;What is the sname of every sing that does not have any song ?;SELECT DISTINCT singer.Name AS sname FROM singer LEFT JOIN song ON singer.Singer_ID = song.Singer_ID WHERE song.Song_ID IS NULL;16.442;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:17.370991
194;singer;Show the citizenship shared by singers with birth year before 1945 and after 1955 .;SELECT DISTINCT Citizenship FROM singer WHERE Birth_Year < 1945 AND Birth_Year > 1955;13.376;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:18.708620
195;singer;What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?;SELECT DISTINCT Citizenship FROM singer WHERE Birth_Year < 1945 AND Birth_Year > 1955;13.633;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:20.073003
