question_id;db_id;question;predicted_sql;latency_seconds;llm_model;embedding_model;method;timestamp
174;singer;Show the name of singers whose birth year is either 1948 or 1949 ?;SELECT name FROM singer WHERE Birth_Year IN (1948, 1949);0.6225;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:28.111518
175;singer;What are the names of the singers whose birth years are either 1948 or 1949 ?;SELECT name FROM singer WHERE Birth_Year IN (1948, 1949);0.6611;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:28.772614
176;singer;What is the name of the singer with the largest net worth ?;SELECT Name FROM singer WHERE Net_Worth_Millions = (SELECT MAX(Net_Worth_Millions) FROM singer);0.7767;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:29.549357
177;singer;What is the name of the singer who is worth the most ?;SELECT Name FROM singer WHERE Net_Worth_Millions = (SELECT MAX(Net_Worth_Millions) FROM singer);0.7767;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:30.326100
178;singer;Show different citizenship of singers and the number of singers of each citizenship .;SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship;0.5942;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:30.920280
179;singer;For each citizenship , how many singers are from that country ?;SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship;0.6429;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:31.563146
180;singer;Please show the most common citizenship of singers .;SELECT Citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1;0.7699;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:32.333716
181;singer;What is the most common singer citizenship ?;SELECT Citizenship AS common_citizenship FROM (SELECT Citizenship, COUNT(*) AS count FROM singer GROUP BY Citizenship) AS T1 JOIN (SELECT Citizenship, COUNT(*) AS count FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY Citizenship) AS T2 ON T1.citizenship = T2.citizenship ORDER BY count DESC LIMIT 1;29.225;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:35.257280
182;singer;Show different citizenships and the maximum net worth of singers of each citizenship .;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer LEFT JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY Citizenship;12.349;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:36.493280
183;singer;For each citizenship , what is the maximum net worth ?;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer LEFT JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY Citizenship;12.719;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:37.765195
184;singer;Show titles of songs and names of singers .;SELECT song.Title, singer.Name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID;0.7483;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:38.514440
185;singer;What are the song titles and singer names ?;SELECT singer.name, song.title FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID;0.8131;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:39.329445
186;singer;Show distinct names of singers that have songs with sales more than 300000 .;SELECT DISTINCT name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE song.Sales > 300000;10.799;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:40.410509
187;singer;what are the different names of the singers that have sales more than 300000 ?;SELECT Name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE song.Sales > 300000;0.9774;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:41.388370
188;singer;Show the names of singers that have more than one song .;SELECT name FROM singer WHERE singer_id IN (SELECT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1);10.644;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:42.452767
189;singer;What are the names of the singers that have more than one songs ?;SELECT name FROM singer WHERE singer_id IN (SELECT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1);0.9921;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:43.445893
190;singer;Show the names of singers and the total sales of their songs .;SELECT `singer`.`name`, SUM(`song`.`sales`) FROM `singer` JOIN `song` ON `singer`.`Singer_ID` = `song`.`Singer_ID` GROUP BY `singer`.`Name`;16.874;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:45.134352
191;singer;For each singer name , what is the total sales for their songs ?;SELECT Singer_ID, Name, SUM(Sales) AS Total_Sales FROM song JOIN singer ON song.Singer_ID = singer.Singer_ID GROUP BY Singer_ID, Name;13.458;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:46.481144
192;singer;List the name of singers that do not have any song .;SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM song);0.6556;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:47.136711
193;singer;What is the sname of every sing that does not have any song ?;SELECT name FROM singer WHERE singer_id NOT IN (SELECT singer_id FROM song);0.5429;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:47.679642
194;singer;Show the citizenship shared by singers with birth year before 1945 and after 1955 .;SELECT DISTINCT Citizenship FROM singer WHERE Singer_ID IN (SELECT Singer_ID FROM singer WHERE Birth_Year < 1945 UNION SELECT Singer_ID FROM singer WHERE Birth_Year > 1955);15.854;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:49.265010
195;singer;What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?;SELECT DISTINCT Citizenship FROM singer WHERE Singer_ID IN (SELECT Singer_ID FROM singer WHERE Birth_Year < 1945) INTERSECT SELECT Singer_ID FROM singer WHERE Birth_Year > 1955;17.237;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:50.988669
