question_id;db_id;question;predicted_sql;latency_seconds;llm_model;embedding_model;method;timestamp
177;singer;What is the name of the singer who is worth the most ?;SELECT T1.Name FROM Singer AS T1 JOIN Song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Sales = (SELECT MAX(T3.Sales) FROM Song AS T3 WHERE T3.Singer_ID = T1.Singer_ID);10.594;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:02.737804
178;singer;Show different citizenship of singers and the number of singers of each citizenship .;SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship;0.3197;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:03.058452
179;singer;For each citizenship , how many singers are from that country ?;SELECT Citizenship, COUNT(*) FROM singer WHERE Citizenship = 'Country' GROUP BY Citizenship;0.4209;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:03.480324
180;singer;Please show the most common citizenship of singers .;SELECT DISTINCT Citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1;0.4635;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:03.944801
181;singer;What is the most common singer citizenship ?;SELECT Citizenship FROM Singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1;0.4117;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:04.357148
182;singer;Show different citizenships and the maximum net worth of singers of each citizenship .;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY Citizenship;0.6176;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:04.975756
183;singer;For each citizenship , what is the maximum net worth ?;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer GROUP BY Citizenship;0.3956;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:05.372404
184;singer;Show titles of songs and names of singers .;SELECT T1.Title, T2.Name FROM song AS T1 JOIN singer AS T2 ON T1.Singer_ID = T2.Singer_ID ORDER BY T1.Highest_Position DESC LIMIT 0, 10;0.8611;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:06.234478
185;singer;What are the song titles and singer names ?;SELECT Title, Name FROM singer INNER JOIN song ON singer.Singer_ID = song.Singer_ID WHERE 1 = 0;0.5352;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:06.771185
186;singer;Show distinct names of singers that have songs with sales more than 300000 .;SELECT DISTINCT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Sales > 300000;0.794;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:07.569177
187;singer;what are the different names of the singers that have sales more than 300000 ?;SELECT T2.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE Sales > 300000 ORDER BY T2.Name DESC LIMIT 1;0.8629;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:08.432042
188;singer;Show the names of singers that have more than one song .;SELECT T1.Name FROM Singer AS T1 JOIN Song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Name HAVING COUNT(T2.Title) > 1;0.8367;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:09.270024
189;singer;What are the names of the singers that have more than one songs ?;SELECT T1.name FROM singer AS T1 JOIN song AS T2 ON T1.singer_id = T2.singer_id GROUP BY T1.name HAVING COUNT(*) > 1;0.7746;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:10.045555
190;singer;Show the names of singers and the total sales of their songs .;SELECT T1.Name, SUM(T2.Sales) AS Total_Sales FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Name ORDER BY Total_Sales DESC;0.9678;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:11.014096
191;singer;For each singer name , what is the total sales for their songs ?;SELECT SUM(Sales) FROM song WHERE Singer_ID IN (SELECT Singer_ID FROM singer GROUP BY Singer_ID HAVING COUNT(*) > 1);0.6445;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:11.658612
192;singer;List the name of singers that do not have any song .;SELECT name FROM singer WHERE singer.singer_id NOT IN (SELECT singer_id FROM song);0.4492;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:12.108847
193;singer;What is the sname of every sing that does not have any song ?;SELECT sname FROM singer WHERE singer_id NOT IN (SELECT singer_id FROM song);0.4102;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:12.520061
194;singer;Show the citizenship shared by singers with birth year before 1945 and after 1955 .;SELECT Citizenship FROM singer WHERE Birth_Year < 1945 AND Birth_Year > 1955;0.4636;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:12.984654
195;singer;What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?;SELECT DISTINCT citizenship FROM singer WHERE birth_year < 1945 OR birth_year > 1955;0.5241;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:13.509729
