question_id,db_id,question,predicted_sql,latency_seconds,llm_model,embedding_model,method,timestamp
167,singer,What is the count of singers ?,SELECT COUNT(*) FROM singer,0.557,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:23.529944
168,singer,List the name of singers in ascending order of net worth .,SELECT name FROM singer ORDER BY Net_Worth_Millions ASC,0.7313,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:24.262477
169,singer,What are the names of singers ordered by ascending net worth ?,SELECT name FROM singer ORDER BY net_worth_millions ASC,0.7515,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:25.014957
170,singer,What are the birth year and citizenship of singers ?,"SELECT Birth_Year, Citizenship FROM singer",0.6536,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:25.669629
171,singer,What are the birth years and citizenships of the singers ?,"SELECT Birth_Year, Citizenship FROM singer",0.628,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:26.298647
172,singer,List the name of singers whose citizenship is not `` France '' .,SELECT T1.Name FROM singer AS T1 WHERE T1.Citizenship ! = 'France',0.9985,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:27.298917
173,singer,What are the names of the singers who are not French citizens ?,SELECT T1.Name FROM singer AS T1 WHERE T1.Citizenship ! = 'France',1.0048,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:28.303709
174,singer,Show the name of singers whose birth year is either 1948 or 1949 ?,SELECT T1.Name FROM singer AS T1 WHERE T1.Birth_Year = 1948 OR T1.Birth_Year = 1949,1.3117,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:29.615448
175,singer,What are the names of the singers whose birth years are either 1948 or 1949 ?,SELECT T1.Name FROM singer AS T1 WHERE T1.Birth_Year = 1948 OR T1.Birth_Year = 1949,1.1969,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:30.813411
176,singer,What is the name of the singer with the largest net worth ?,SELECT T1.Name FROM singer AS T1 ORDER BY T1.Net_Worth_Millions DESC LIMIT 1,1.0087,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:31.822738
177,singer,What is the name of the singer who is worth the most ?,SELECT T1.Name FROM singer AS T1 ORDER BY T1.Net_Worth_Millions DESC LIMIT 1,0.9501,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:32.773984
178,singer,Show different citizenship of singers and the number of singers of each citizenship .,"SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship",0.6991,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:33.474052
179,singer,"For each citizenship , how many singers are from that country ?","SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship",0.6288,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:34.103894
180,singer,Please show the most common citizenship of singers .,SELECT T1.Citizenship FROM singer AS T1 GROUP BY T1.Citizenship ORDER BY COUNT(*) DESC LIMIT 1,1.2176,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:35.321493
181,singer,What is the most common singer citizenship ?,SELECT Citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1,0.7898,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:36.112426
182,singer,Show different citizenships and the maximum net worth of singers of each citizenship .,"SELECT T1.Citizenship, MAX(T2.Net_Worth_Millions) FROM singer AS T1 JOIN singer AS T2 ON T1.Citizenship = T2.Citizenship GROUP BY T1.Citizenship",1.8139,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:37.927393
183,singer,"For each citizenship , what is the maximum net worth ?","SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer GROUP BY Citizenship",0.8449,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:38.772466
184,singer,Show titles of songs and names of singers .,"SELECT T1.Title, T2.Name FROM song AS T1 JOIN singer AS T2 ON T1.Singer_ID = T2.Singer_ID",1.2833,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:40.056720
185,singer,What are the song titles and singer names ?,"SELECT T2.Title, T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID",1.2588,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:41.315752
186,singer,Show distinct names of singers that have songs with sales more than 300000 .,SELECT DISTINCT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Sales > 300000,1.5604,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:42.877235
187,singer,what are the different names of the singers that have sales more than 300000 ?,SELECT DISTINCT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Sales > 300000,1.4386,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:44.316770
188,singer,Show the names of singers that have more than one song .,SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Singer_ID HAVING COUNT(*) > 1,1.5886,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:45.906513
189,singer,What are the names of the singers that have more than one songs ?,SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Singer_ID HAVING COUNT(*) > 1,1.6138,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:47.521306
190,singer,Show the names of singers and the total sales of their songs .,"SELECT T1.name, SUM(T2.sales) FROM singer AS T1 JOIN song AS T2 ON T1.singer_id = T2.singer_id GROUP BY T1.name",1.4902,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:49.012531
191,singer,"For each singer name , what is the total sales for their songs ?","SELECT T1.Name, SUM(T2.Sales) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Name",1.5365,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:50.549028
192,singer,List the name of singers that do not have any song .,SELECT T1.Name FROM singer AS T1 WHERE T1.Singer_ID NOT IN (SELECT Singer_ID FROM song),1.0861,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:51.635084
193,singer,What is the sname of every sing that does not have any song ?,SELECT T1.name FROM singer AS T1 WHERE T1.singer_id NOT IN (SELECT singer_id FROM song),1.1237,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:52.758832
194,singer,Show the citizenship shared by singers with birth year before 1945 and after 1955 .,SELECT T1.Citizenship FROM singer AS T1 WHERE T1.Birth_Year < 1945 INTERSECT SELECT T1.Citizenship FROM singer AS T1 WHERE T1.Birth_Year > 1955,1.8462,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:54.606062
195,singer,What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?,SELECT T1.Citizenship FROM singer AS T1 INTERSECT SELECT T1.Citizenship FROM singer AS T1 WHERE T1.Birth_Year < 1945 INTERSECT SELECT T1.Citizenship FROM singer AS T1 WHERE T1.Birth_Year > 1955,2.3318,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:56.938908
